ItemID,ProductTitle,ProductPrice,ProductDescription,MainImageURL,AllImagesURLs,CategoryID,CategoryName,ItemSpecifications
225767236619,Chanel Deauville Caviar Large Studded Tote Bag in Black,5000.0,"Caviar Large Studded Deauville Tote in Black color.*This stylish handbag is crafted of grained caviar leather in black with a silver studded Chanel logo. It features black leather top handles and&nbsp;leather threaded silver chain link shoulder straps. The top is open to&nbsp;a black interior with two hanging zipper pockets.*Comes with original box, authenticity card, care booklet, two ribbons, camellia flower, samorga shaper",https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/NkcAAOSwzTJk~hw-/$_57.JPG?set_id=880000500F,"[""https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/NkcAAOSwzTJk~hw-/$_57.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/ZmcAAOSwDD1k~hw-/$_57.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/ZfoAAOSwS55k~hw~/$_57.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/pFcAAOSwWgpk~hw-/$_57.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/uu8AAOSwWZNk~hw-/$_57.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/9gwAAOSwIHlk~hw-/$_57.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/d5MAAOSwTBpk~hw-/$_57.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/gzwAAOSwehZk~hw-/$_57.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/9q4AAOSwJypk~hw~/$_57.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/KjsAAOSwxgVk~hw~/$_57.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/HhIAAOSwOmlk~hzE/$_57.PNG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/WzsAAOSwt~Vk~hzP/$_57.PNG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/2skAAOSw6l9k~hxA/$_57.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/fU4AAOSwqmxk~hxA/$_57.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/jXkAAOSwNK5k~hxB/$_57.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/36gAAOSwDx1k~hxA/$_57.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/ruIAAOSw8-xk~hxB/$_57.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/F44AAOSwgV9k~hyN/$_57.PNG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/5coAAOSwVMdk~hxB/$_57.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/6~gAAOSwxhdk~hxB/$_57.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/CxYAAOSwq1dk~hxc/$_57.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/T1UAAOSw7nxk~hzq/$_57.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/7KUAAOSwEopk~hzz/$_57.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/hNgAAOSwwy9k~hzz/$_57.JPG?set_id=880000500F""]",169291,"Clothing, Shoes & Accessories:Women:Women's Bags & Handbags","{""Brand"": ""CHANEL"", ""Exterior Material"": ""Leather"", ""Style"": ""Tote"", ""Exterior Color"": ""Black"", ""Department"": ""Women"", ""Size"": ""Large"", ""Accents"": ""Studded"", ""Model"": ""Chanel Caviar Deauville""}"
326256886036,Louis Vuitton Carbon Fiber Damier Graphite Keepall 55-Exceptionally Hard To Find,5000.0,"Exceptionally hard to find Louis Vuitton Keepall 55 in carbon fiber damier graphite. This was more readily available in the 45 size; however, the 55 was available in far more limited quantities. I purchased this via my AE at the Beverly Hills boutique, and it has been on display in my closet ever since. Due to the material, a lot of these that pop up for sale show considerable wear. In unused condition, this example makes for an excellent trophy piece in any LV collection.",https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/LfcAAOSwVcpmzjN2/$_12.JPG?set_id=880000500F,"[""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/LfcAAOSwVcpmzjN2/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/Ol4AAOSwk-JmzjN2/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/kb0AAOSwO11mzjN2/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/4s0AAOSwlrpmzjN2/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/OegAAOSwKFFmzjN3/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/2T8AAOSwOWtmzjN3/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/qeMAAOSwILdmzjN3/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/tVsAAOSwXBZmzjN4/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/3i0AAOSw8RhmzjN4/$_12.JPG?set_id=880000500F""]",52357,"Clothing, Shoes & Accessories:Men:Men's Accessories:Bags","{""Brand"": ""Louis Vuitton"", ""Department"": ""Men"", ""Color"": ""Gray"", ""Model"": ""Louis 55"", ""Style"": ""Duffle"", ""Material"": ""Carbon Fiber"", ""Product Line"": ""Louis Vuitton Damier""}"
186160114097,Lady Dior Abcdior Small Bag White Lambskin with Gunmetal Finishing,5000.0,Worn less than 10 times. Special edition in gunmetal!,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/YmUAAOSwhAZlTvqv/$_12.JPG?set_id=880000500F,"[""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/YmUAAOSwhAZlTvqv/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/1PgAAOSwNJhlTvqv/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/IjsAAOSwGTBlTvqw/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/7dwAAOSwyHxlTvqx/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/HMUAAOSwpN9lTvqy/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/~AgAAOSwpCFlTvqz/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/dl4AAOSwrd1lTvq0/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/L4UAAOSwq1BlTvq0/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/kYwAAOSwBzBlTvq1/$_12.JPG?set_id=880000500F""]",169291,"Clothing, Shoes & Accessories:Women:Women's Bags & Handbags","{""Pattern"": ""Dior Cannage"", ""Size"": ""S"", ""Lining Material"": ""Lambskin"", ""Hardware Color"": ""Gunmetal"", ""Exterior Material"": ""Leather"", ""Brand"": ""Christian Dior"", ""Size Type"": ""Regular"", ""Department"": ""Women"", ""Model"": ""Dior Lady Dior My ABCDior"", ""Exterior Color"": ""Cream (official color called Latte)"", ""Style"": ""Crossbody"", ""Features"": ""Adjustable Strap, Bottom Studs, Certificate of Authenticity"", ""Product Line"": ""Dior Lady Dior""}"
334589308180,gucci crossbody brand new bag authentic Valentine’s Day bag 3D w Box,5000.0,gucci crossbody brand new bag authentic Valentine’s Day bag 3D w Box.,https://i.ebayimg.com/00/s/MTUzNVg5NDQ=/z/jz4AAOSwgkJjRPvc/$_12.JPG?set_id=880000500F,"[""https://i.ebayimg.com/00/s/MTUzNVg5NDQ=/z/jz4AAOSwgkJjRPvc/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTI1NFgxMDQ0/z/BAIAAOSw8KxjRPvz/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTU3MFg4NzY=/z/MVUAAOSwIOxjRPwA/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTU4NlgxMTYz/z/A~gAAOSwHgBjRPwX/$_12.JPG?set_id=880000500F""]",169291,"Clothing, Shoes & Accessories:Women:Women's Bags & Handbags","{""Theme"": ""Box"", ""Brand"": ""Gucci"", ""Department"": ""Women"", ""Exterior Color"": ""Beige"", ""Style"": ""Crossbody"", ""Exterior Material"": ""Canvas"", ""Product Line"": ""Gucci Plus""}"
265929157608,Chanel Classic Flap Bag Matte Caviar Size Small 2013 Collection In Pink,5000.0,"Chanel Classic Flap Bag Matte Caviar Size Small 2013 Collection In Pink. From 2013 collection This bag is in pre owned condition but great. As pictured corners are clean, interior is clean. Slight color transfer on back and straps as pictured but not significant. Can be cleaned by leather doctor. Priced to sell - willing to negotiate a FAIR offer - serious buyers only. Includes box, dust bag, card, care booklet.",https://i.ebayimg.com/00/s/NzI5WDU4MA==/z/0h4AAOSw-mdi8SrR/$_12.JPG?set_id=880000500F,"[""https://i.ebayimg.com/00/s/NzI5WDU4MA==/z/0h4AAOSw-mdi8SrR/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/yAsAAOSwfjxi8Sph/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTE5OFgxNjAw/z/550AAOSwKGpi8SpV/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTE5OFgxNjAw/z/GjMAAOSwCcti8SpW/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/BygAAOSwtPVi8SpY/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/oJ4AAOSwRfBi8SpZ/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/flEAAOSwzzli8Spa/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/yZwAAOSwjhRi8Spb/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/kToAAOSwy3Vi8Spc/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/qgYAAOSwk4Zi8Spd/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/uVgAAOSwJqti8Spe/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/AGoAAOSwkapi8Spf/$_12.JPG?set_id=880000500F""]",169291,"Clothing, Shoes & Accessories:Women:Women's Bags & Handbags","{""Model"": ""Chanel Caviar Classic"", ""Brand"": ""CHANEL"", ""Department"": ""Women"", ""Size"": ""Small"", ""Exterior Color"": ""Pink"", ""Style"": ""Crossbody"", ""Finish"": ""Matte"", ""Exterior Material"": ""Caviar"", ""Product Line"": ""CHANEL Caviar""}"
203863570118,Legoland Castle System 6081 King's Mountain Fortress New in Box. Bags are sealed,5000.0,Legoland Castle System 6081 King's Mountain Fortress New in Box bags are sealed has glow in the dark castle ghost.&#160; All is brand new box has some damage but otherwise is brand new have all the pieces to the box again box has some damage but everything is brand new it is 32 years old hard to find make me a decent offer thank you,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/mawAAOSwZQZiKr2I/$_12.JPG?set_id=880000500F,"[""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/mawAAOSwZQZiKr2I/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/8NgAAOSwYxJiKr2Z/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/z3gAAOSw3b5iKr3L/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/jbAAAOSwLydiKr3M/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/8gwAAOSwwkBiKr3Q/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/CegAAOSwVc9iKr3S/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/z44AAOSw3b5iKr3U/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/Z00AAOSwuUViKr3c/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/44sAAOSw4i1iKr3e/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/9ycAAOSwJKRiKr3q/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/Hl8AAOSwzv9iKr3t/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/uvsAAOSwx~JiKr3v/$_12.JPG?set_id=880000500F""]",19006,Toys & Hobbies:Building Toys:LEGO (R) Building Toys:LEGO (R) Complete Sets & Packs,"{""Product Line (LEGO Theme)"": ""Castle"", ""Packaging"": ""Box"", ""LEGO Subtheme"": ""LEGOLAND"", ""Interests"": ""Castle"", ""LEGO Theme"": ""Castle"", ""Number of Pieces"": ""435"", ""MPN"": ""6081"", ""Release Year"": ""1990"", ""LEGO Set Number"": ""6081"", ""Age Level"": ""8-12"", ""Brand"": ""LEGO"", ""LEGO Set Name"": ""King's Mountain Fortress""}"
135226805747,Authentic Brand New Metallic Gray Chanel Flap Bag,5000.0,Brand New Metallic Gray Chanel Flap Bag with burgundy lining. The bag has an interior zip pocket. The strap allows the bag to be worn cross body or as a shoulder bag. The bag comes in its original garment bag and box.,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/lngAAOSwua5mnxPc/$_12.JPG?set_id=880000500F,"[""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/lngAAOSwua5mnxPc/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/ct4AAOSw-f1mnxPd/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/2l8AAOSw2i5mnxPc/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/Vi4AAOSweJpmnxPc/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/tqAAAOSw-2BmnxPi/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/MnwAAOSwAr1mnxPg/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/V2cAAOSwaDVmnxPd/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/Zp8AAOSwhKVmnxPd/$_12.JPG?set_id=880000500F""]",169291,"Clothing, Shoes & Accessories:Women:Women's Bags & Handbags","{""Brand"": ""CHANEL"", ""Department"": ""Women"", ""Closure"": ""Turn Lock"", ""Handle/Strap Color"": ""Gray"", ""Exterior Color"": ""Metallic Gray"", ""Lining Color"": ""Burgundy"", ""Hardware Color"": ""Gunmetal"", ""Style"": ""Shoulder Bag"", ""Exterior Material"": ""Leather"", ""Handle/Strap Material"": ""Leather""}"
266451123222,dior bag women new limited edition,5000.0,dior bag women new limited edition. With receipt new never worn&nbsp;,https://i.ebayimg.com/00/s/MTYwMFg3Mzg=/z/cu0AAOSwWvtlJwDh/$_32.JPG?set_id=880000500F,"[""https://i.ebayimg.com/00/s/MTYwMFg3Mzg=/z/cu0AAOSwWvtlJwDh/$_32.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFg3Mzg=/z/fWgAAOSwOs5lJwDl/$_32.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFg3Mzg=/z/ttYAAOSw1J5lJwDk/$_32.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFg3Mzg=/z/BYQAAOSwjHBlJwDk/$_32.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFg3Mzg=/z/f1wAAOSwNhVlJwDj/$_32.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFg3Mzg=/z/awAAAOSwQMZlJwDo/$_32.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFg3Mzg=/z/WnkAAOSwP-RlJwDg/$_32.JPG?set_id=880000500F""]",169291,"Clothing, Shoes & Accessories:Women:Women's Bags & Handbags","{""Features"": ""Limited Edition"", ""Brand"": ""Dior"", ""Department"": ""Women"", ""Size"": ""Medium"", ""Exterior Color"": ""Black"", ""Lining Color"": ""Black"", ""Style"": ""Clutch"", ""Exterior Material"": ""Leather"", ""Handle/Strap Material"": ""Metal"", ""Product Line"": ""Dior Lady Dior""}"
195594643287,British Army Military Officer Leather Bag Folding Vintage Medic Paramedic Lion,5000.0,"Vintage Leather Medic BagI believe this is an 1800's British Military Medic BagThe heavy leather bag features gold British Royal Coat of Arms and Metal Lion HeadsThe bag has a 'lift the dot' fasterner which originated in 1700's EnglandMeasures:11"" wide, 9"" tall, 2"" deep, 12"" dropPlease message me with any questions",https://i.ebayimg.com/00/s/MTA2NlgxNDA5/z/hBwAAOSwgD9j6Cl6/$_57.PNG?set_id=880000500F,"[""https://i.ebayimg.com/00/s/MTA2NlgxNDA5/z/hBwAAOSwgD9j6Cl6/$_57.PNG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/pUkAAOSwgDFj6CmK/$_57.PNG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/QOAAAOSwrDxj6CmX/$_57.PNG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/nnoAAOSwlfFj6Cml/$_57.PNG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMDY2/z/aEsAAOSwiYZj6Cmz/$_57.PNG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/Gv8AAOSwiKdj6Cm6/$_57.PNG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/xhkAAOSwID1j6CkS/$_57.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/bs4AAOSwOdlj6CnK/$_57.PNG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/ZIkAAOSwwnlj6CnV/$_57.PNG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/ODI2WDE2MDA=/z/23oAAOSwO4pj6Cnh/$_57.PNG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/DYsAAOSwRVRj6Cns/$_57.PNG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/3h0AAOSwlkFj6CkT/$_57.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/W4gAAOSwAfpj6CkS/$_57.JPG?set_id=880000500F""]",13980,Collectibles:Militaria:WW II (1939-45):Original Period Items:Other WWII Original Items,"{""Army"": ""First Aid"", ""Bag"": ""vintage"", ""Modified Item"": ""No"", ""Special"": ""Folding"", ""Theme"": ""Militaria"", ""Original/Reproduction"": ""Original"", ""artist painter craftsman"": ""Bag"", ""Country/Region of Manufacture"": ""United Kingdom"", ""Swiss Army"": ""Leather bag"", ""Officer"": ""Leather Bag"", ""Military"": ""Paramedic Medic""}"
274983009813,🌺 Vintage Chanel Classic Double Flap Black Bag Quilted Lambskin Medium Gold HW,5000.0,&#127802; Authentic Vintage Chanel Classic Double Flap Black Bag Quilted Lambskin Medium Gold HW 100% Authentic Chanel Vintage Classic Medium Double Flap Black Lambskin With 24K Gold Plated Hardware!! Very Good Pre-owned Condition Gently used with some signs of wear. Please refer to ALL pictures. I'm free to answer any questions. Thank you for viewing ALL sales are Final,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/E-oAAOSwTz5hY-K6/$_12.JPG?set_id=880000500F,"[""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/E-oAAOSwTz5hY-K6/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/mcsAAOSwzuBhY-LD/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/Rn0AAOSwd~5hY-LG/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/iVcAAOSwDUBhY-LF/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/h0wAAOSwOqFhY-K~/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/tekAAOSwUGZhY-LB/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTU2NFgxNTY0/z/HBgAAOSwrx5hY-K3/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTU2NFgxNTY0/z/59UAAOSwPYZhY-K-/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTU2NFgxNTY0/z/oBIAAOSwpdhhY-K5/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTU2NFgxNTY0/z/vFAAAOSwVPxhY-K1/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTU5OVgxMDY1/z/lsIAAOSw~8ph8WbE/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/QfoAAOSwMw1hY-K8/$_12.JPG?set_id=880000500F""]",169291,"Clothing, Shoes & Accessories:Women:Women's Bags & Handbags","{""Handle/Strap Color"": ""Gold"", ""Hardware Color"": ""Black"", ""Finish"": ""Quilted"", ""Model"": ""CHANEL Classic Double Flap"", ""Pattern"": ""Quilted/Diamond"", ""Closure"": ""Push Lock, Turn Lock, Zip"", ""Occasion"": ""Business, Casual, Formal, Party/Cocktail, Travel, Wedding, Workwear"", ""Size"": ""Medium"", ""Handle Style"": ""Shoulder Strap"", ""Lining Material"": ""Lambskin"", ""Exterior Material"": ""Leather"", ""Accents"": ""24K Gold, Quilted"", ""Vintage"": ""Yes"", ""Brand"": ""Chanel"", ""Personalize"": ""No"", ""Department"": ""Women"", ""Hardware Material"": ""Gold-Plated"", ""Lining Color"": ""Gold"", ""Exterior Color"": ""Black"", ""Style"": ""Shoulder Bag"", ""Product Line"": ""CHANEL Classic Flap""}"
